,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
10097031,Heart disease and stroke statistics—2012 update: a report from the American Heart Association,2012,Writing Group Members and Véronique L Roger and Alan S Go and Donald M Lloyd-Jones and Emelia J Benjamin and Jarett D Berry and William B Borden and Dawn M Bravata and Shifan Dai and Earl S Ford and Caroline S Fox and Heather J Fullerton and Cathleen Gillespie and Susan M Hailpern and John A Heit and Virginia J Howard and Brett M Kissela and Steven J Kittner and Daniel T Lackland and Judith H Lichtman and Lynda D Lisabeth and Diane M Makuc and Gregory M Marcus and Ariane Marelli and David B Matchar and Claudia S Moy and Dariush Mozaffarian and Michael E Mussolino and Graham Nichol and Nina P Paynter and Elsayed Z Soliman and Paul D Sorlie and Nona Sotoodehnia and Tanya N Turan and Salim S Virani and Nathan D Wong and Daniel Woo and Melanie B Turner,125,Circulation,1,e2-e220,Lippincott Williams & Wilkins,Each year. the American Heart Association (AHA). in conjunction with the Centers for Disease Control and Prevention. the National Institutes of Health. and other government agencies. brings together the most up-to-date statistics on heart disease. stroke. other vascular diseases. and their risk factors and presents them in its Heart Disease and Stroke Statistical Update. The Statistical Update is a valuable resource for researchers. clinicians. healthcare policy makers. media professionals. the lay public. and many others who seek the best national data available on disease morbidity and mortality and the risks. quality of care. medical procedures and operations. and costs associated with the management of these diseases in a single document. Indeed. since 1999. the Statistical Update has been cited more than 8700 times in the literature (including citations of all annual versions). In 2010 alone. the various …,True,s18-KHUAAAAJ:M_lZXyI38BkC,39150,https://www.ahajournals.org/doi/abs/10.1161/cir.0b013e31823ac046,1542958399579433181,/scholar?cites=1542958399579433181,,https://www.ahajournals.org/doi/pdf/10.1161/cir.0b013e31823ac046,0,0,0
10097032,Heart disease and stroke statistics—2015 update: a report from the American Heart Association,2015,Dariush Mozaffarian and Emelia J Benjamin and Alan S Go and Donna K Arnett and Michael J Blaha and Mary Cushman and Sarah De Ferranti and Jean-Pierre Després and Heather J Fullerton and Virginia J Howard and Mark D Huffman and Suzanne E Judd and Brett M Kissela and Daniel T Lackland and Judith H Lichtman and Lynda D Lisabeth and Simin Liu and Rachel H Mackey and David B Matchar and Darren K McGuire and Emile R Mohler III and Claudia S Moy and Paul Muntner and Michael E Mussolino and Khurram Nasir and Robert W Neumar and Graham Nichol and Latha Palaniappan and Dilip K Pandey and Mathew J Reeves and Carlos J Rodriguez and Paul D Sorlie and Joel Stein and Amytis Towfighi and Tanya N Turan and Salim S Virani and Joshua Z Willey and Daniel Woo and Robert W Yeh and Melanie B Turner,131,circulation,4,e29-e322,Lippincott Williams & Wilkins,Each year. the American Heart Association (AHA). in conjunction with the Centers for Disease Control and Prevention. the National Institutes of Health. and other government agencies. brings together the most up-to-date statistics related to heart disease. stroke. and other cardiovascular and metabolic diseases and presents them in its Heart Disease and Stroke Statistical Update. The Statistical Update represents a critical resource for the lay public. policy makers. media professionals. clinicians. healthcare administrators. researchers. and others seeking the best available data on these conditions. Together. cardiovascular disease (CVD) and stroke produce immense health and economic burdens in the United States and globally. The Statistical Update brings together in a single document up-to-date information on the core health behaviors and health factors that define cardiovascular health; a range of major …,True,s18-KHUAAAAJ:hfzGNhXhx5MC,15486,https://www.ahajournals.org/doi/abs/10.1161/CIR.0000000000000152,4920226881403204332,/scholar?cites=4920226881403204332,,https://www.ahajournals.org/doi/pdf/10.1161/CIR.0000000000000152,0,0,0
10097033,Heart disease and stroke statistics-2003 update,2002,American Heart Association,,http://www. americanheart. org/downloadable/heart/10590179711482003HDSStatsBookREV7-03. pdf,,,American Heart Association,"CiNii 国立情報学研究所 学術情報ナビゲータ[サイニィ]. メニュー 検索 … 
",True,s18-KHUAAAAJ:WzTVkKNmPSkC,7814,https://ci.nii.ac.jp/naid/10026655004/,10711971377267544278,/scholar?cites=10711971377267544278,,,0,0,0
10097034,Host–microbe interactions have shaped the genetic architecture of inflammatory bowel disease,2012,Luke Jostins and Stephan Ripke and Rinse K Weersma and Richard H Duerr and Dermot P McGovern and Ken Y Hui and James C Lee and L Philip Schumm and Yashoda Sharma and Carl A Anderson and Jonah Essers and Mitja Mitrovic and Kaida Ning and Isabelle Cleynen and Emilie Theatre and Sarah L Spain and Soumya Raychaudhuri and Philippe Goyette and Zhi Wei and Clara Abraham and Jean-Paul Achkar and Tariq Ahmad and Leila Amininejad and Ashwin N Ananthakrishnan and Vibeke Andersen and Jane M Andrews and Leonard Baidoo and Tobias Balschun and Peter A Bampton and Alain Bitton and Gabrielle Boucher and Stephan Brand and Carsten Büning and Ariella Cohain and Sven Cichon and Mauro D’Amato and Dirk De Jong and Kathy L Devaney and Marla Dubinsky and Cathryn Edwards and David Ellinghaus and Lynnette R Ferguson and Denis Franchimont and Karin Fransen and Richard Gearry and Michel Georges and Christian Gieger and Jürgen Glas and Talin Haritunians and Ailsa Hart and Chris Hawkey and Matija Hedl and Xinli Hu and Tom H Karlsen and Limas Kupcinskas and Subra Kugathasan and Anna Latiano and Debby Laukens and Ian C Lawrance and Charlie W Lees and Edouard Louis and Gillian Mahy and John Mansfield and Angharad R Morgan and Craig Mowat and William Newman and Orazio Palmieri and Cyriel Y Ponsioen and Uros Potocnik and Natalie J Prescott and Miguel Regueiro and Jerome I Rotter and Richard K Russell and Jeremy D Sanderson and Miquel Sans and Jack Satsangi and Stefan Schreiber and Lisa A Simms and Jurgita Sventoraityte and Stephan R Targan and Kent D Taylor and Mark Tremelling and Hein W Verspaget and Martine De Vos and Cisca Wijmenga and David C Wilson and Juliane Winkelmann and Ramnik J Xavier and Sebastian Zeissig and Bin Zhang and Clarence K Zhang and Hongyu Zhao and Mark S Silverberg and Vito Annese and Hakon Hakonarson and Steven R Brant and Graham Radford-Smith and Christopher G Mathew and John D Rioux and Eric E Schadt and Mark J Daly and Andre Franke and Miles Parkes and Severine Vermeire and Jeffrey C Barrett and Judy H Cho,491,Nature,7422,119-124,Nature Publishing Group,Crohn’s disease and ulcerative colitis. the two common forms of inflammatory bowel disease (IBD). affect over 2.5 million people of European ancestry. with rising prevalence in other populations 1. Genome-wide association studies and subsequent meta-analyses of these two diseases 2. 3 as separate phenotypes have implicated previously unsuspected mechanisms. such as autophagy 4. in their pathogenesis and showed that some IBD loci are shared with other inflammatory diseases 5. Here we expand on the knowledge of relevant pathways by undertaking a meta-analysis of Crohn’s disease and ulcerative colitis genome-wide association scans. followed by extensive validation of significant findings. with a combined total of more than 75.000 cases and controls. We identify 71 new associations. for a total of 163 IBD loci. that meet genome-wide significance thresholds. Most loci contribute to both phenotypes …,True,s18-KHUAAAAJ:EYYDruWGBe4C,3786,https://www.nature.com/articles/nature11582,8382380269776732254,/scholar?cites=8382380269776732254,,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc3491803/,0,0,0
10097035,Biological. clinical and population relevance of 95 loci for blood lipids,2010,Tanya M Teslovich and Kiran Musunuru and Albert V Smith and Andrew C Edmondson and Ioannis M Stylianou and Masahiro Koseki and James P Pirruccello and Samuli Ripatti and Daniel I Chasman and Cristen J Willer and Christopher T Johansen and Sigrid W Fouchier and Aaron Isaacs and Gina M Peloso and Maja Barbalic and Sally L Ricketts and Joshua C Bis and Yurii S Aulchenko and Gudmar Thorleifsson and Mary F Feitosa and John Chambers and Marju Orho-Melander and Olle Melander and Toby Johnson and Xiaohui Li and Xiuqing Guo and Mingyao Li and Yoon Shin Cho and Min Jin Go and Young Jin Kim and Jong-Young Lee and Taesung Park and Kyunga Kim and Xueling Sim and Rick Twee-Hee Ong and Damien C Croteau-Chonka and Leslie A Lange and Joshua D Smith and Kijoung Song and Jing Hua Zhao and Xin Yuan and Jian’an Luan and Claudia Lamina and Andreas Ziegler and Weihua Zhang and Robert YL Zee and Alan F Wright and Jacqueline CM Witteman and James F Wilson and Gonneke Willemsen and H-Erich Wichmann and John B Whitfield and Dawn M Waterworth and Nicholas J Wareham and Gérard Waeber and Peter Vollenweider and Benjamin F Voight and Veronique Vitart and Andre G Uitterlinden and Manuela Uda and Jaakko Tuomilehto and John R Thompson and Toshiko Tanaka and Ida Surakka and Heather M Stringham and Tim D Spector and Nicole Soranzo and Johannes H Smit and Juha Sinisalo and Kaisa Silander and Eric JG Sijbrands and Angelo Scuteri and James Scott and David Schlessinger and Serena Sanna and Veikko Salomaa and Juha Saharinen and Chiara Sabatti and Aimo Ruokonen and Igor Rudan and Lynda M Rose and Robert Roberts and Mark Rieder and Bruce M Psaty and Peter P Pramstaller and Irene Pichler and Markus Perola and Brenda WJH Penninx and Nancy L Pedersen and Cristian Pattaro and Alex N Parker and Guillaume Pare and Ben A Oostra and Christopher J O’Donnell and Markku S Nieminen and Deborah A Nickerson and Grant W Montgomery and Thomas Meitinger and Ruth McPherson and Mark I McCarthy and Wendy McArdle and David Masson and Nicholas G Martin and Fabio Marroni and Massimo Mangino and Patrik KE Magnusson and Gavin Lucas and Robert Luben and Ruth JF Loos and Marja-Liisa Lokki and Guillaume Lettre and Claudia Langenberg and Lenore J Launer and Edward G Lakatta and Reijo Laaksonen and Kirsten O Kyvik and Florian Kronenberg and Inke R Koenig and Kay-Tee Khaw and Jaakko Kaprio and Lee M Kaplan and Åsa Johansson and Marjo-Riitta Jarvelin and A Cecile JW Janssens and Erik Ingelsson and Wilmar Igl and G Kees Hovingh and Jouke-Jan Hottenga and Albert Hofman and Andrew A Hicks and Christian Hengstenberg and Iris M Heid and Caroline Hayward and Aki S Havulinna and Nicholas D Hastie and Tamara B Harris and Talin Haritunians and Alistair S Hall and Ulf Gyllensten and Candace Guiducci and Leif C Groop and Elena Gonzalez and Christian Gieger and Nelson B Freimer and Luigi Ferrucci and Jeanette Erdmann and Paul Elliott and Kenechi G Ejebe and Angela Döring and Anna F Dominiczak,466,Nature,7307,707-713,Nature Publishing Group,Plasma concentrations of total cholesterol. low-density lipoprotein cholesterol. high-density lipoprotein cholesterol and triglycerides are among the most important risk factors for coronary artery disease (CAD) and are targets for therapeutic intervention. We screened the genome for common variants associated with plasma lipids in> 100.000 individuals of European ancestry. Here we report 95 significantly associated loci (P< 5× 10− 8). with 59 showing genome-wide significant association with lipid traits for the first time. The newly reported associations include single nucleotide polymorphisms (SNPs) near known lipid regulators (for example. CYP7A1. NPC1L1 and SCARB1) as well as in scores of loci not previously implicated in lipoprotein metabolism. The 95 loci contribute not only to normal variation in lipid traits but also to extreme lipid phenotypes and have an impact on lipid traits in three non-European …,True,s18-KHUAAAAJ:zYLM7Y9cAGgC,3284,https://www.nature.com/articles/nature09270,17106639313078732455,/scholar?cites=17106639313078732455,,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc3039276/,0,0,0
10097036,Association analyses of 249.796 individuals reveal 18 new loci associated with body mass index,2010,Elizabeth K Speliotes and Cristen J Willer and Sonja I Berndt and Keri L Monda and Gudmar Thorleifsson and Anne U Jackson and Hana Lango Allen and Cecilia M Lindgren and Reedik Mägi and Joshua C Randall and Sailaja Vedantam and Thomas W Winkler and Lu Qi and Tsegaselassie Workalemahu and Iris M Heid and Valgerdur Steinthorsdottir and Heather M Stringham and Michael N Weedon and Eleanor Wheeler and Andrew R Wood and Teresa Ferreira and Robert J Weyant and Ayellet V Segrè and Karol Estrada and Liming Liang and James Nemesh and Ju-Hyun Park and Stefan Gustafsson and Tuomas O Kilpeläinen and Jian Yang and Nabila Bouatia-Naji and Tõnu Esko and Mary F Feitosa and Zoltán Kutalik and Massimo Mangino and Soumya Raychaudhuri and Andre Scherag and Albert Vernon Smith and Ryan Welch and Jing Hua Zhao and Katja K Aben and Devin M Absher and Najaf Amin and Anna L Dixon and Eva Fisher and Nicole L Glazer and Michael E Goddard and Nancy L Heard-Costa and Volker Hoesel and Jouke-Jan Hottenga and Åsa Johansson and Toby Johnson and Shamika Ketkar and Claudia Lamina and Shengxu Li and Miriam F Moffatt and Richard H Myers and Narisu Narisu and John RB Perry and Marjolein J Peters and Michael Preuss and Samuli Ripatti and Fernando Rivadeneira and Camilla Sandholt and Laura J Scott and Nicholas J Timpson and Jonathan P Tyrer and Sophie Van Wingerden and Richard M Watanabe and Charles C White and Fredrik Wiklund and Christina Barlassina and Daniel I Chasman and Matthew N Cooper and John-Olov Jansson and Robert W Lawrence and Niina Pellikka and Inga Prokopenko and Jianxin Shi and Elisabeth Thiering and Helene Alavere and Maria TS Alibrandi and Peter Almgren and Alice M Arnold and Thor Aspelund and Larry D Atwood and Beverley Balkau and Anthony J Balmforth and Amanda J Bennett and Yoav Ben-Shlomo and Richard N Bergman and Sven Bergmann and Heike Biebermann and Alexandra IF Blakemore and Tanja Boes and Lori L Bonnycastle and Stefan R Bornstein and Morris J Brown and Thomas A Buchanan and Fabio Busonero and Harry Campbell and Francesco P Cappuccio and Christine Cavalcanti-Proença and Yii-Der Ida Chen and Chih-Mei Chen and Peter S Chines and Robert Clarke and Lachlan Coin and John Connell and Ian NM Day and Martin Den Heijer and Jubao Duan and Shah Ebrahim and Paul Elliott and Roberto Elosua and Gudny Eiriksdottir and Michael R Erdos and Johan G Eriksson and Maurizio F Facheris and Stephan B Felix and Pamela Fischer-Posovszky and Aaron R Folsom and Nele Friedrich and Nelson B Freimer and Mao Fu and Stefan Gaget and Pablo V Gejman and Eco JC Geus and Christian Gieger and Anette P Gjesing and Anuj Goel and Philippe Goyette and Harald Grallert and Jürgen Gräßler and Danielle M Greenawalt and Christopher J Groves and Vilmundur Gudnason and Candace Guiducci and Anna-Liisa Hartikainen and Neelam Hassanali and Alistair S Hall and Aki S Havulinna and Caroline Hayward and Andrew C Heath and Christian Hengstenberg and Andrew A Hicks and Anke Hinney and Albert Hofman and Georg Homuth and Jennie Hui,42,Nature genetics,11,937-948,Nature Publishing Group,Obesity is globally prevalent and highly heritable. but its underlying genetic factors remain largely elusive. To identify genetic loci for obesity susceptibility. we examined associations between body mass index and∼ 2.8 million SNPs in up to 123.865 individuals with targeted follow up of 42 SNPs in up to 125.931 additional individuals. We confirmed 14 known obesity susceptibility loci and identified 18 new loci associated with body mass index (P< 5× 10− 8). one of which includes a copy number variant near GPRC5B. Some loci (at MC4R. POMC. SH2B1 and BDNF) map near key hypothalamic regulators of energy balance. and one of these loci is near GIPR. an incretin receptor. Furthermore. genes in other newly associated loci may provide new insights into human body weight regulation.,True,s18-KHUAAAAJ:eQOLeE2rZwMC,2911,https://www.nature.com/articles/ng.686?version=meter+at+null&module=meter-Links&pgtype=article&contentId=&mediaId=&referrer=&priority=true&action=click&contentCollection=meter-links-click,6445594709161865121,/scholar?cites=6445594709161865121,,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc3014648/,0,0,0
10097037,Genetic studies of body mass index yield new insights for obesity biology,2015,Adam E Locke and Bratati Kahali and Sonja I Berndt and Anne E Justice and Tune H Pers and Felix R Day and Corey Powell and Sailaja Vedantam and Martin L Buchkovich and Jian Yang and Damien C Croteau-Chonka and Tonu Esko and Tove Fall and Teresa Ferreira and Stefan Gustafsson and Zoltán Kutalik and Jian’an Luan and Reedik Mägi and Joshua C Randall and Thomas W Winkler and Andrew R Wood and Tsegaselassie Workalemahu and Jessica D Faul and Jennifer A Smith and Jing Hua Zhao and Wei Zhao and Jin Chen and Rudolf Fehrmann and Åsa K Hedman and Juha Karjalainen and Ellen M Schmidt and Devin Absher and Najaf Amin and Denise Anderson and Marian Beekman and Jennifer L Bolton and Jennifer L Bragg-Gresham and Steven Buyske and Ayse Demirkan and Guohong Deng and Georg B Ehret and Bjarke Feenstra and Mary F Feitosa and Krista Fischer and Anuj Goel and Jian Gong and Anne U Jackson and Stavroula Kanoni and Marcus E Kleber and Kati Kristiansson and Unhee Lim and Vaneet Lotay and Massimo Mangino and Irene Mateo Leach and Carolina Medina-Gomez and Sarah E Medland and Michael A Nalls and Cameron D Palmer and Dorota Pasko and Sonali Pechlivanis and Marjolein J Peters and Inga Prokopenko and Dmitry Shungin and Alena Stančáková and Rona J Strawbridge and Yun Ju Sung and Toshiko Tanaka and Alexander Teumer and Stella Trompet and Sander W Van Der Laan and Jessica Van Setten and Jana V Van Vliet-Ostaptchouk and Zhaoming Wang and Loïc Yengo and Weihua Zhang and Aaron Isaacs and Eva Albrecht and Johan Ärnlöv and Gillian M Arscott and Antony P Attwood and Stefania Bandinelli and Amy Barrett and Isabelita N Bas and Claire Bellis and Amanda J Bennett and Christian Berne and Roza Blagieva and Matthias Blüher and Stefan Böhringer and Lori L Bonnycastle and Yvonne Böttcher and Heather A Boyd and Marcel Bruinenberg and Ida H Caspersen and Yii-Der Ida Chen and Robert Clarke and E Warwick Daw and Anton JM De Craen and Graciela Delgado and Maria Dimitriou and Alex SF Doney and Niina Eklund and Karol Estrada and Elodie Eury and Lasse Folkersen and Ross M Fraser and Melissa E Garcia and Frank Geller and Vilmantas Giedraitis and Bruna Gigante and Alan S Go and Alain Golay and Alison H Goodall and Scott D Gordon and Mathias Gorski and Hans-Jörgen Grabe and Harald Grallert and Tanja B Grammer and Jürgen Gräßler and Henrik Grönberg and Christopher J Groves and Gaëlle Gusto and Jeffrey Haessler and Per Hall and Toomas Haller and Goran Hallmans and Catharina A Hartman and Maija Hassinen and Caroline Hayward and Nancy L Heard-Costa and Quinta Helmer and Christian Hengstenberg and Oddgeir Holmen and Jouke-Jan Hottenga and Alan L James and Janina M Jeff and Åsa Johansson and Jennifer Jolley and Thorhildur Juliusdottir and Leena Kinnunen and Wolfgang Koenig and Markku Koskenvuo and Wolfgang Kratzer and Jaana Laitinen and Claudia Lamina and Karin Leander and Nanette R Lee and Peter Lichtner and Lars Lind and Jaana Lindström,518,Nature,7538,197-206,Nature Publishing Group,Obesity is heritable and predisposes to many diseases. To understand the genetic basis of obesity better. here we conduct a genome-wide association study and Metabochip meta-analysis of body mass index (BMI). a measure commonly used to define obesity and assess adiposity. in up to 339.224 individuals. This analysis identifies 97 BMI-associated loci (P< 5× 10− 8). 56 of which are novel. Five loci demonstrate clear evidence of several independent association signals. and many loci have significant effects on other metabolic phenotypes. The 97 loci account for∼ 2.7% of BMI variation. and genome-wide estimates suggest that common variation accounts for> 20% of BMI variation. Pathway analyses provide strong support for a role of the central nervous system in obesity susceptibility and implicate new genes and pathways. including those related to synaptic function. glutamate signalling. insulin secretion …,True,s18-KHUAAAAJ:Dem6FJhTUoYC,2853,https://www.nature.com/articles/nature14177?report=reader,4209019938866240964,/scholar?cites=4209019938866240964,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4382211/,0,0,0
10097038,Hundreds of variants clustered in genomic loci and biological pathways affect human height,2010,Hana Lango Allen and Karol Estrada and Guillaume Lettre and Sonja I Berndt and Michael N Weedon and Fernando Rivadeneira and Cristen J Willer and Anne U Jackson and Sailaja Vedantam and Soumya Raychaudhuri and Teresa Ferreira and Andrew R Wood and Robert J Weyant and Ayellet V Segrè and Elizabeth K Speliotes and Eleanor Wheeler and Nicole Soranzo and Ju-Hyun Park and Jian Yang and Daniel Gudbjartsson and Nancy L Heard-Costa and Joshua C Randall and Lu Qi and Albert Vernon Smith and Reedik Mägi and Tomi Pastinen and Liming Liang and Iris M Heid and Jian’an Luan and Gudmar Thorleifsson and Thomas W Winkler and Michael E Goddard and Ken Sin Lo and Cameron Palmer and Tsegaselassie Workalemahu and Yurii S Aulchenko and Åsa Johansson and M Carola Zillikens and Mary F Feitosa and Tõnu Esko and Toby Johnson and Shamika Ketkar and Peter Kraft and Massimo Mangino and Inga Prokopenko and Devin Absher and Eva Albrecht and Florian Ernst and Nicole L Glazer and Caroline Hayward and Jouke-Jan Hottenga and Kevin B Jacobs and Joshua W Knowles and Zoltán Kutalik and Keri L Monda and Ozren Polasek and Michael Preuss and Nigel W Rayner and Neil R Robertson and Valgerdur Steinthorsdottir and Jonathan P Tyrer and Benjamin F Voight and Fredrik Wiklund and Jianfeng Xu and Jing Hua Zhao and Dale R Nyholt and Niina Pellikka and Markus Perola and John RB Perry and Ida Surakka and Mari-Liis Tammesoo and Elizabeth L Altmaier and Najaf Amin and Thor Aspelund and Tushar Bhangale and Gabrielle Boucher and Daniel I Chasman and Constance Chen and Lachlan Coin and Matthew N Cooper and Anna L Dixon and Quince Gibson and Elin Grundberg and Ke Hao and M Juhani Junttila and Lee M Kaplan and Johannes Kettunen and Inke R König and Tony Kwan and Robert W Lawrence and Douglas F Levinson and Mattias Lorentzon and Barbara McKnight and Andrew P Morris and Martina Müller and Julius Suh Ngwa and Shaun Purcell and Suzanne Rafelt and Rany M Salem and Erika Salvi and Serena Sanna and Jianxin Shi and Ulla Sovio and John R Thompson and Michael C Turchin and Liesbeth Vandenput and Dominique J Verlaan and Veronique Vitart and Charles C White and Andreas Ziegler and Peter Almgren and Anthony J Balmforth and Harry Campbell and Lorena Citterio and Alessandro De Grandi and Anna Dominiczak and Jubao Duan and Paul Elliott and Roberto Elosua and Johan G Eriksson and Nelson B Freimer and Eco JC Geus and Nicola Glorioso and Shen Haiqing and Anna-Liisa Hartikainen and Aki S Havulinna and Andrew A Hicks and Jennie Hui and Wilmar Igl and Thomas Illig and Antti Jula and Eero Kajantie and Tuomas O Kilpeläinen and Markku Koiranen and Ivana Kolcic and Seppo Koskinen and Peter Kovacs and Jaana Laitinen and Jianjun Liu and Marja-Liisa Lokki and Ana Marusic and Andrea Maschio and Thomas Meitinger and Antonella Mulas and Guillaume Paré and Alex N Parker and John F Peden and Astrid Petersmann and Irene Pichler and Kirsi H Pietiläinen,467,Nature,7317,832-838,Nature Publishing Group,Most common human traits and diseases have a polygenic pattern of inheritance: DNA sequence variants at many genetic loci influence the phenotype. Genome-wide association (GWA) studies have identified more than 600 variants associated with human traits 1. but these typically explain small fractions of phenotypic variation. raising questions about the use of further studies. Here. using 183.727 individuals. we show that hundreds of genetic variants. in at least 180 loci. influence adult height. a highly heritable and classic polygenic trait 2. 3. The large number of loci reveals patterns with important implications for genetic studies of common human diseases and traits. First. the 180 loci are not random. but instead are enriched for genes that are connected in biological pathways (P= 0.016) and that underlie skeletal growth defects (P< 0.001). Second. the likely causal gene is often located near the most strongly …,True,s18-KHUAAAAJ:1paMEeroeoQC,1945,https://www.nature.com/articles/nature09410,613031029899451964,/scholar?cites=613031029899451964,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2955183/?utm_source=miragenews&utm_medium=miragenews&utm_campaign=news,0,0,0
10097039,Gene-microarray analysis of multiple sclerosis lesions yields new targets validated in autoimmune encephalomyelitis,2002,Christopher Lock and Guy Hermans and Rosetta Pedotti and Andrea Brendolan and Eric Schadt and Hideki Garren and Annette Langer-Gould and Samuel Strober and Barbara Cannella and John Allard and Paul Klonowski and Angela Austin and Nagin Lad and Naftali Kaminski and Stephen J Galli and Jorge R Oksenberg and Cedric S Raine and Renu Heller and Lawrence Steinman,8,Nature medicine,5,500-508,Nature Publishing Group,Microarray analysis of multiple sclerosis (MS) lesions obtained at autopsy revealed increased transcripts of genes encoding inflammatory cytokines. particularly interleukin-6 and-17. interferon-γ and associated downstream pathways. Comparison of two poles of MS pathology—acute lesions with inflammation versus' silent'lesions without inflammation—revealed differentially transcribed genes. Some products of these genes were chosen as targets for therapy of experimental autoimmune encephalomyelitis (EAE) in mice. Granulocyte colony-stimulating factor is upregulated in acute. but not in chronic. MS lesions. and the effect on ameliorating EAE is more pronounced in the acute phase. in contrast to knocking out the immunoglobulin Fc receptor common γ chain where the effect is greatest on chronic disease. These results in EAE corroborate the microarray studies on MS lesions. Large-scale analysis of transcripts …,True,s18-KHUAAAAJ:d1gkVwhDpl0C,1784,https://www.nature.com/articles/nm0502-500,17216011747273317684,/scholar?cites=17216011747273317684,,https://www.academia.edu/download/44337114/Lock_C_Hermans_G_Pedotti_R_et_al.Gene-mi20160402-19339-1mcdt0e.pdf,0,0,0
10097040,Genetics of gene expression surveyed in maize. mouse and man,2003,Eric E Schadt and Stephanie A Monks and Thomas A Drake and Aldons J Lusis and Nam Che and Veronica Colinayo and Thomas G Ruff and Stephen B Milligan and John R Lamb and Guy Cavet and Peter S Linsley and Mao Mao and Roland B Stoughton and Stephen H Friend,422,Nature,6929,297-302,Nature Publishing Group,Treating messenger RNA transcript abundances as quantitative traits and mapping gene expression quantitative trait loci for these traits has been pursued in gene-specific ways. Transcript abundances often serve as a surrogate for classical quantitative traits in that the levels of expression are significantly correlated with the classical traits across members of a segregating population. The correlation structure between transcript abundances and classical traits has been used to identify susceptibility loci for complex diseases such as diabetes 1 and allergic asthma 2. One study recently completed the first comprehensive dissection of transcriptional regulation in budding yeast 3. giving a detailed glimpse of a genome-wide survey of the genetics of gene expression. Unlike classical quantitative traits. which often represent gross clinical measurements that may be far removed from the biological processes giving rise to …,True,s18-KHUAAAAJ:u-x6o8ySG0sC,1758,https://www.nature.com/articles/nature01434,8383764511250300112,/scholar?cites=8383764511250300112,,http://www.ask-force.org/web/Genomics/Schadt-Maize-Mice-Man-2003.pdf,0,0,0
